	position	score	seq_len	species	raw_position	strand	align_position
5882	2312.0	0.3037883937358856	2568.0	VT0809|1|MEMB002F|+|2568	2312	positive	3190
5883	-256.0	0.3037883937358856	2568.0	VT0809|1|MEMB002F|+|2568	2312	negative	3190
5884	2314.0	-0.3453044295310974	2568.0	VT0809|1|MEMB002F|+|2568	2314	positive	3192
5885	2317.0	-0.3453044295310974	2568.0	VT0809|1|MEMB002F|+|2568	2317	positive	3195
5886	-249.0	-0.3453044295310974	2568.0	VT0809|1|MEMB002F|+|2568	2319	negative	3197
5887	-248.0	1.005192756652832	2568.0	VT0809|1|MEMB002F|+|2568	2320	negative	3198
5888	2321.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2321	positive	3199
5889	-245.0	-0.3453044295310974	2568.0	VT0809|1|MEMB002F|+|2568	2323	negative	3201
5890	2325.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2325	positive	3203
5891	-243.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2325	negative	3203
5892	2327.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2327	positive	3223
5893	-241.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2327	negative	3223
5894	2331.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2331	positive	3227
5895	-237.0	3.5615861415863037	2568.0	VT0809|1|MEMB002F|+|2568	2331	negative	3227
5896	2333.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2333	positive	3229
5897	-235.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2333	negative	3229
5898	2335.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2335	positive	3231
5899	-233.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2335	negative	3231
5900	-230.0	1.2396581172943115	2568.0	VT0809|1|MEMB002F|+|2568	2338	negative	3234
5901	-228.0	-0.16087986528873444	2568.0	VT0809|1|MEMB002F|+|2568	2340	negative	3237
5902	2342.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2342	positive	3239
5903	-226.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2342	negative	3239
5904	2344.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2344	positive	3241
5905	-224.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2344	negative	3241
5906	2346.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2346	positive	3251
5907	-222.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2346	negative	3251
5908	2348.0	0.3037883937358856	2568.0	VT0809|1|MEMB002F|+|2568	2348	positive	3253
5909	-220.0	2.0407540798187256	2568.0	VT0809|1|MEMB002F|+|2568	2348	negative	3253
5910	2350.0	2.806288719177246	2568.0	VT0809|1|MEMB002F|+|2568	2350	positive	3271
5911	-218.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2350	negative	3271
5912	2352.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2352	positive	3273
5913	-216.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2352	negative	3273
5914	2354.0	2.6542856693267822	2568.0	VT0809|1|MEMB002F|+|2568	2354	positive	3275
5915	2358.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2358	positive	3279
5916	-210.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2358	negative	3279
5917	-208.0	-0.16087986528873444	2568.0	VT0809|1|MEMB002F|+|2568	2360	negative	3281
5918	2362.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2362	positive	3283
5919	-206.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2362	negative	3283
5920	-204.0	0.6046549081802368	2568.0	VT0809|1|MEMB002F|+|2568	2364	negative	3285
5921	2366.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2366	positive	3287
5922	-202.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2366	negative	3287
5923	2368.0	1.005192756652832	2568.0	VT0809|1|MEMB002F|+|2568	2368	positive	3289
5924	-196.0	-0.3453044295310974	2568.0	VT0809|1|MEMB002F|+|2568	2372	negative	3296
5925	2374.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2374	positive	3298
5926	-194.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2374	negative	3298
5927	2376.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2376	positive	3300
5928	-192.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2376	negative	3300
5929	2378.0	1.005192756652832	2568.0	VT0809|1|MEMB002F|+|2568	2378	positive	3302
5930	-190.0	2.7421584129333496	2568.0	VT0809|1|MEMB002F|+|2568	2378	negative	3302
5931	2380.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2380	positive	3304
5932	2382.0	0.4526517987251282	2568.0	VT0809|1|MEMB002F|+|2568	2382	positive	3306
5933	-182.0	-0.16087986528873444	2568.0	VT0809|1|MEMB002F|+|2568	2386	negative	3312
5934	-181.0	0.4526517987251282	2568.0	VT0809|1|MEMB002F|+|2568	2387	negative	3313
5935	2388.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2388	positive	3314
5936	-180.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2388	negative	3314
5937	-179.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2389	negative	3315
5938	2390.0	1.8246206045150757	2568.0	VT0809|1|MEMB002F|+|2568	2390	positive	3316
5939	-178.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2390	negative	3316
5940	2391.0	2.189617395401001	2568.0	VT0809|1|MEMB002F|+|2568	2391	positive	3317
5941	-174.0	1.2396581172943115	2568.0	VT0809|1|MEMB002F|+|2568	2394	negative	3320
5942	2395.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2395	positive	3321
5943	-173.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2395	negative	3321
5944	-169.0	-0.16087986528873444	2568.0	VT0809|1|MEMB002F|+|2568	2399	negative	3325
5945	-168.0	-0.28431379795074463	2568.0	VT0809|1|MEMB002F|+|2568	2400	negative	3326
5946	-167.0	-0.16087986528873444	2568.0	VT0809|1|MEMB002F|+|2568	2401	negative	3327
5947	-166.0	0.4526517987251282	2568.0	VT0809|1|MEMB002F|+|2568	2402	negative	3328
5948	-164.0	1.005192756652832	2568.0	VT0809|1|MEMB002F|+|2568	2404	negative	3330
5949	-162.0	-0.13231070339679718	2568.0	VT0809|1|MEMB002F|+|2568	2406	negative	3332
5950	-161.0	1.2396581172943115	2568.0	VT0809|1|MEMB002F|+|2568	2407	negative	3333
5951	2408.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2408	positive	3334
5952	-160.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2408	negative	3334
5953	-156.0	-0.13231070339679718	2568.0	VT0809|1|MEMB002F|+|2568	2412	negative	3338
5954	-155.0	1.4526517391204834	2568.0	VT0809|1|MEMB002F|+|2568	2413	negative	3339
5955	-154.0	0.6871170401573181	2568.0	VT0809|1|MEMB002F|+|2568	2414	negative	3340
5956	-153.0	1.424082636833191	2568.0	VT0809|1|MEMB002F|+|2568	2415	negative	3341
5957	-150.0	1.4526517391204834	2568.0	VT0809|1|MEMB002F|+|2568	2418	negative	3344
5958	-149.0	0.6871170401573181	2568.0	VT0809|1|MEMB002F|+|2568	2419	negative	3345
5959	-148.0	0.6871170401573181	2568.0	VT0809|1|MEMB002F|+|2568	2420	negative	3346
5960	-147.0	3.6257164478302	2568.0	VT0809|1|MEMB002F|+|2568	2421	negative	3347
5961	2422.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2422	positive	3348
5962	-146.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2422	negative	3348
5963	2423.0	2.0407540798187256	2568.0	VT0809|1|MEMB002F|+|2568	2423	positive	3349
5964	2425.0	2.189617395401001	2568.0	VT0809|1|MEMB002F|+|2568	2425	positive	3351
5965	-140.0	-0.4331772029399872	2568.0	VT0809|1|MEMB002F|+|2568	2428	negative	3354
5966	2430.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2430	positive	3356
5967	-138.0	2.806288719177246	2568.0	VT0809|1|MEMB002F|+|2568	2430	negative	3356
5968	2432.0	1.303788423538208	2568.0	VT0809|1|MEMB002F|+|2568	2432	positive	3358
5969	-131.0	-0.3453044295310974	2568.0	VT0809|1|MEMB002F|+|2568	2437	negative	3363
5970	-130.0	1.005192756652832	2568.0	VT0809|1|MEMB002F|+|2568	2438	negative	3364
5971	-127.0	-0.49730753898620605	2568.0	VT0809|1|MEMB002F|+|2568	2441	negative	3367
5972	2442.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2442	positive	3368
5973	2447.0	1.005192756652832	2568.0	VT0809|1|MEMB002F|+|2568	2447	positive	3373
5974	-121.0	1.005192756652832	2568.0	VT0809|1|MEMB002F|+|2568	2447	negative	3373
5975	-119.0	-0.13231070339679718	2568.0	VT0809|1|MEMB002F|+|2568	2449	negative	3375
5976	-118.0	1.2396581172943115	2568.0	VT0809|1|MEMB002F|+|2568	2450	negative	3376
5977	2454.0	1.005192756652832	2568.0	VT0809|1|MEMB002F|+|2568	2454	positive	3380
5978	2455.0	2.7421584129333496	2568.0	VT0809|1|MEMB002F|+|2568	2455	positive	3381
5979	-111.0	-0.3453044295310974	2568.0	VT0809|1|MEMB002F|+|2568	2457	negative	3384
5980	-107.0	-0.28431379795074463	2568.0	VT0809|1|MEMB002F|+|2568	2461	negative	3390
5981	2462.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2462	positive	3391
5982	-106.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2462	negative	3391
5983	-105.0	1.005192756652832	2568.0	VT0809|1|MEMB002F|+|2568	2463	negative	3392
5984	2467.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2467	positive	3402
5985	-101.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2467	negative	3402
5986	2469.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2469	positive	3404
5987	-99.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2469	negative	3404
5988	2471.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2471	positive	3406
5989	2476.0	3.5615861415863037	2568.0	VT0809|1|MEMB002F|+|2568	2476	positive	3422
5990	-92.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2476	negative	3422
5991	2477.0	0.6871170401573181	2568.0	VT0809|1|MEMB002F|+|2568	2477	positive	3423
5992	2482.0	-0.28117409348487854	2568.0	VT0809|1|MEMB002F|+|2568	2482	positive	3428
5993	-86.0	-0.16087986528873444	2568.0	VT0809|1|MEMB002F|+|2568	2482	negative	3428
5994	2485.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2485	positive	3431
5995	-83.0	2.806288719177246	2568.0	VT0809|1|MEMB002F|+|2568	2485	negative	3431
5996	2487.0	-0.28117409348487854	2568.0	VT0809|1|MEMB002F|+|2568	2487	positive	3433
5997	-81.0	-0.16087986528873444	2568.0	VT0809|1|MEMB002F|+|2568	2487	negative	3433
5998	-78.0	-0.13231070339679718	2568.0	VT0809|1|MEMB002F|+|2568	2490	negative	3437
5999	-77.0	1.2396581172943115	2568.0	VT0809|1|MEMB002F|+|2568	2491	negative	3438
6000	2493.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2493	positive	3440
6001	-75.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2493	negative	3440
6002	2495.0	1.005192756652832	2568.0	VT0809|1|MEMB002F|+|2568	2495	positive	3442
6003	-73.0	2.7421584129333496	2568.0	VT0809|1|MEMB002F|+|2568	2495	negative	3442
6004	2497.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2497	positive	3444
6005	-71.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2497	negative	3444
6006	2499.0	1.005192756652832	2568.0	VT0809|1|MEMB002F|+|2568	2499	positive	3446
6007	-69.0	2.7421584129333496	2568.0	VT0809|1|MEMB002F|+|2568	2499	negative	3446
6008	2501.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2501	positive	3448
6009	-67.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2501	negative	3448
6010	2505.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2505	positive	3452
6011	-63.0	3.5615861415863037	2568.0	VT0809|1|MEMB002F|+|2568	2505	negative	3452
6012	2507.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2507	positive	3454
6013	-61.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2507	negative	3454
6014	2509.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2509	positive	3457
6015	-59.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2509	negative	3457
6016	2511.0	2.7421584129333496	2568.0	VT0809|1|MEMB002F|+|2568	2511	positive	3459
6017	2514.0	0.6046549081802368	2568.0	VT0809|1|MEMB002F|+|2568	2514	positive	3462
6018	2516.0	-0.49730753898620605	2568.0	VT0809|1|MEMB002F|+|2568	2516	positive	3464
6019	2520.0	1.005192756652832	2568.0	VT0809|1|MEMB002F|+|2568	2520	positive	3469
6020	-48.0	1.005192756652832	2568.0	VT0809|1|MEMB002F|+|2568	2520	negative	3469
6021	2522.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2522	positive	3471
6022	-46.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2522	negative	3471
6023	2523.0	0.4526517987251282	2568.0	VT0809|1|MEMB002F|+|2568	2523	positive	3472
6024	2527.0	1.069323182106018	2568.0	VT0809|1|MEMB002F|+|2568	2527	positive	3483
6025	-41.0	1.9766236543655396	2568.0	VT0809|1|MEMB002F|+|2568	2527	negative	3483
6026	-39.0	-0.16087986528873444	2568.0	VT0809|1|MEMB002F|+|2568	2529	negative	3485
6027	-38.0	-0.49730753898620605	2568.0	VT0809|1|MEMB002F|+|2568	2530	negative	3486
6028	-36.0	-0.13231070339679718	2568.0	VT0809|1|MEMB002F|+|2568	2532	negative	3488
6029	-35.0	1.2396581172943115	2568.0	VT0809|1|MEMB002F|+|2568	2533	negative	3507
6030	-32.0	1.2396581172943115	2568.0	VT0809|1|MEMB002F|+|2568	2536	negative	3510
6031	2538.0	0.3037883937358856	2568.0	VT0809|1|MEMB002F|+|2568	2538	positive	3512
6032	-30.0	2.0407540798187256	2568.0	VT0809|1|MEMB002F|+|2568	2538	negative	3512
6033	2540.0	2.806288719177246	2568.0	VT0809|1|MEMB002F|+|2568	2540	positive	3514
6034	-28.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2540	negative	3514
6035	-23.0	0.6046549081802368	2568.0	VT0809|1|MEMB002F|+|2568	2545	negative	3519
6036	-20.0	4.391251087188721	2568.0	VT0809|1|MEMB002F|+|2568	2548	negative	3522
6037	-17.0	0.3037883937358856	2568.0	VT0809|1|MEMB002F|+|2568	2551	negative	3525
6038	2553.0	-0.28117409348487854	2568.0	VT0809|1|MEMB002F|+|2568	2553	positive	3527
6039	-15.0	-0.16087986528873444	2568.0	VT0809|1|MEMB002F|+|2568	2553	negative	3527
6040	2555.0	-0.5156393647193909	2568.0	VT0809|1|MEMB002F|+|2568	2555	positive	3529
6041	-13.0	0.23965807259082794	2568.0	VT0809|1|MEMB002F|+|2568	2555	negative	3529
6042	-11.0	0.6046549081802368	2568.0	VT0809|1|MEMB002F|+|2568	2557	negative	3531
6043	-9.0	-0.16087986528873444	2568.0	VT0809|1|MEMB002F|+|2568	2559	negative	3533
6044	-8.0	2.5901553630828857	2568.0	VT0809|1|MEMB002F|+|2568	2560	negative	3534
6045	-4.0	2.189617395401001	2568.0	VT0809|1|MEMB002F|+|2568	2564	negative	3538
7391	1.0	1.8246206045150757	2403.0	VT0809|1|MEMB003C|+|2403	1	positive	1
7392	-2402.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	1	negative	1
7393	2.0	2.189617395401001	2403.0	VT0809|1|MEMB003C|+|2403	2	positive	2
7394	5.0	0.6046549081802368	2403.0	VT0809|1|MEMB003C|+|2403	5	positive	5
7395	-2398.0	-0.3453044295310974	2403.0	VT0809|1|MEMB003C|+|2403	5	negative	5
7396	7.0	-0.4331772029399872	2403.0	VT0809|1|MEMB003C|+|2403	7	positive	7
7397	8.0	0.6046549081802368	2403.0	VT0809|1|MEMB003C|+|2403	8	positive	8
7398	10.0	0.23965807259082794	2403.0	VT0809|1|MEMB003C|+|2403	10	positive	10
7399	-2393.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	10	negative	10
7400	11.0	-0.3128829598426819	2403.0	VT0809|1|MEMB003C|+|2403	11	positive	11
7401	13.0	-0.13231070339679718	2403.0	VT0809|1|MEMB003C|+|2403	13	positive	13
7402	16.0	-0.16087986528873444	2403.0	VT0809|1|MEMB003C|+|2403	16	positive	16
7403	-2387.0	-0.28117409348487854	2403.0	VT0809|1|MEMB003C|+|2403	16	negative	16
7404	18.0	3.6257164478302	2403.0	VT0809|1|MEMB003C|+|2403	18	positive	18
7405	20.0	-0.13231070339679718	2403.0	VT0809|1|MEMB003C|+|2403	20	positive	20
7406	22.0	1.005192756652832	2403.0	VT0809|1|MEMB003C|+|2403	22	positive	22
7407	-2381.0	2.7421584129333496	2403.0	VT0809|1|MEMB003C|+|2403	22	negative	22
7408	24.0	-0.4331772029399872	2403.0	VT0809|1|MEMB003C|+|2403	24	positive	24
7409	25.0	0.6046549081802368	2403.0	VT0809|1|MEMB003C|+|2403	25	positive	25
7410	27.0	1.005192756652832	2403.0	VT0809|1|MEMB003C|+|2403	27	positive	27
7411	31.0	0.6046549081802368	2403.0	VT0809|1|MEMB003C|+|2403	31	positive	31
7412	-2372.0	-0.3453044295310974	2403.0	VT0809|1|MEMB003C|+|2403	31	negative	31
7413	33.0	1.069323182106018	2403.0	VT0809|1|MEMB003C|+|2403	33	positive	33
7414	-2370.0	0.23965807259082794	2403.0	VT0809|1|MEMB003C|+|2403	33	negative	33
7415	35.0	2.5901553630828857	2403.0	VT0809|1|MEMB003C|+|2403	35	positive	35
7416	36.0	-0.16087986528873444	2403.0	VT0809|1|MEMB003C|+|2403	36	positive	36
7417	37.0	-0.28431379795074463	2403.0	VT0809|1|MEMB003C|+|2403	37	positive	37
7418	38.0	0.6046549081802368	2403.0	VT0809|1|MEMB003C|+|2403	38	positive	38
7419	41.0	0.6046549081802368	2403.0	VT0809|1|MEMB003C|+|2403	41	positive	43
7420	43.0	1.005192756652832	2403.0	VT0809|1|MEMB003C|+|2403	43	positive	45
7421	46.0	0.6046549081802368	2403.0	VT0809|1|MEMB003C|+|2403	46	positive	48
7422	-2357.0	-0.3453044295310974	2403.0	VT0809|1|MEMB003C|+|2403	46	negative	48
7423	48.0	0.3037883937358856	2403.0	VT0809|1|MEMB003C|+|2403	48	positive	73
7424	50.0	0.6046549081802368	2403.0	VT0809|1|MEMB003C|+|2403	50	positive	75
7425	-2353.0	-0.3453044295310974	2403.0	VT0809|1|MEMB003C|+|2403	50	negative	75
7426	52.0	1.069323182106018	2403.0	VT0809|1|MEMB003C|+|2403	52	positive	77
7427	-2346.0	-0.3128829598426819	2403.0	VT0809|1|MEMB003C|+|2403	57	negative	82
7428	58.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	58	positive	83
7429	-2345.0	0.23965807259082794	2403.0	VT0809|1|MEMB003C|+|2403	58	negative	83
7430	-2344.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	59	negative	84
7431	60.0	1.8246206045150757	2403.0	VT0809|1|MEMB003C|+|2403	60	positive	85
7432	-2343.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	60	negative	85
7433	61.0	1.424082636833191	2403.0	VT0809|1|MEMB003C|+|2403	61	positive	86
7434	-2338.0	2.189617395401001	2403.0	VT0809|1|MEMB003C|+|2403	65	negative	90
7435	-2337.0	1.8887509107589722	2403.0	VT0809|1|MEMB003C|+|2403	66	negative	91
7436	67.0	0.3037883937358856	2403.0	VT0809|1|MEMB003C|+|2403	67	positive	92
7437	68.0	3.5615861415863037	2403.0	VT0809|1|MEMB003C|+|2403	68	positive	93
7438	-2335.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	68	negative	93
7439	-2331.0	0.4526517987251282	2403.0	VT0809|1|MEMB003C|+|2403	72	negative	97
7440	-2330.0	0.3037883937358856	2403.0	VT0809|1|MEMB003C|+|2403	73	negative	98
7441	74.0	0.23965807259082794	2403.0	VT0809|1|MEMB003C|+|2403	74	positive	99
7442	-2329.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	74	negative	99
7443	75.0	3.5615861415863037	2403.0	VT0809|1|MEMB003C|+|2403	75	positive	100
7444	-2328.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	75	negative	100
7445	76.0	0.6871170401573181	2403.0	VT0809|1|MEMB003C|+|2403	76	positive	101
7446	-2322.0	-0.16087986528873444	2403.0	VT0809|1|MEMB003C|+|2403	81	negative	106
7447	-2321.0	2.5901553630828857	2403.0	VT0809|1|MEMB003C|+|2403	82	negative	107
7448	-2317.0	0.4526517987251282	2403.0	VT0809|1|MEMB003C|+|2403	86	negative	111
7449	87.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	87	positive	112
7450	-2316.0	0.23965807259082794	2403.0	VT0809|1|MEMB003C|+|2403	87	negative	112
7451	-2315.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	88	negative	113
7452	89.0	-0.49730753898620605	2403.0	VT0809|1|MEMB003C|+|2403	89	positive	114
7453	-2311.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	92	negative	117
7454	93.0	1.8246206045150757	2403.0	VT0809|1|MEMB003C|+|2403	93	positive	118
7455	-2310.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	93	negative	118
7456	94.0	1.424082636833191	2403.0	VT0809|1|MEMB003C|+|2403	94	positive	119
7457	95.0	0.6871170401573181	2403.0	VT0809|1|MEMB003C|+|2403	95	positive	120
7458	-2304.0	1.4526517391204834	2403.0	VT0809|1|MEMB003C|+|2403	99	negative	124
7459	-2303.0	0.6871170401573181	2403.0	VT0809|1|MEMB003C|+|2403	100	negative	126
7460	101.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	101	positive	127
7461	-2302.0	3.5615861415863037	2403.0	VT0809|1|MEMB003C|+|2403	101	negative	127
7462	106.0	2.7421584129333496	2403.0	VT0809|1|MEMB003C|+|2403	106	positive	132
7463	-2297.0	1.005192756652832	2403.0	VT0809|1|MEMB003C|+|2403	106	negative	132
7464	108.0	1.005192756652832	2403.0	VT0809|1|MEMB003C|+|2403	108	positive	134
7465	-2293.0	-0.28117409348487854	2403.0	VT0809|1|MEMB003C|+|2403	110	negative	138
7466	-2289.0	-0.4331772029399872	2403.0	VT0809|1|MEMB003C|+|2403	114	negative	156
7467	115.0	1.069323182106018	2403.0	VT0809|1|MEMB003C|+|2403	115	positive	157
7468	-2285.0	-0.4331772029399872	2403.0	VT0809|1|MEMB003C|+|2403	118	negative	160
7469	119.0	1.069323182106018	2403.0	VT0809|1|MEMB003C|+|2403	119	positive	161
7470	120.0	1.9766236543655396	2403.0	VT0809|1|MEMB003C|+|2403	120	positive	162
7471	-2283.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	120	negative	162
7472	-2279.0	1.005192756652832	2403.0	VT0809|1|MEMB003C|+|2403	124	negative	166
7473	-2276.0	1.2396581172943115	2403.0	VT0809|1|MEMB003C|+|2403	127	negative	169
7474	128.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	128	positive	170
7475	-2275.0	0.23965807259082794	2403.0	VT0809|1|MEMB003C|+|2403	128	negative	170
7476	129.0	1.069323182106018	2403.0	VT0809|1|MEMB003C|+|2403	129	positive	171
7477	132.0	-0.16087986528873444	2403.0	VT0809|1|MEMB003C|+|2403	132	positive	175
7478	134.0	-0.3453044295310974	2403.0	VT0809|1|MEMB003C|+|2403	134	positive	177
7479	-2269.0	0.6046549081802368	2403.0	VT0809|1|MEMB003C|+|2403	134	negative	177
7480	140.0	-0.3453044295310974	2403.0	VT0809|1|MEMB003C|+|2403	140	positive	186
7481	143.0	1.005192756652832	2403.0	VT0809|1|MEMB003C|+|2403	143	positive	189
7482	-2260.0	1.005192756652832	2403.0	VT0809|1|MEMB003C|+|2403	143	negative	189
7483	-2258.0	0.6046549081802368	2403.0	VT0809|1|MEMB003C|+|2403	145	negative	191
7484	-2257.0	-0.49730753898620605	2403.0	VT0809|1|MEMB003C|+|2403	146	negative	192
7485	147.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	147	positive	193
7486	148.0	0.23965807259082794	2403.0	VT0809|1|MEMB003C|+|2403	148	positive	194
7487	-2255.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	148	negative	194
7488	149.0	0.4526517987251282	2403.0	VT0809|1|MEMB003C|+|2403	149	positive	195
7489	153.0	1.005192756652832	2403.0	VT0809|1|MEMB003C|+|2403	153	positive	199
7490	-2246.0	-0.49730753898620605	2403.0	VT0809|1|MEMB003C|+|2403	157	negative	203
7491	-2242.0	2.5901553630828857	2403.0	VT0809|1|MEMB003C|+|2403	161	negative	207
7492	162.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	162	positive	208
7493	163.0	0.23965807259082794	2403.0	VT0809|1|MEMB003C|+|2403	163	positive	209
7494	-2240.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	163	negative	209
7495	164.0	0.4526517987251282	2403.0	VT0809|1|MEMB003C|+|2403	164	positive	210
7496	165.0	-0.16087986528873444	2403.0	VT0809|1|MEMB003C|+|2403	165	positive	211
7497	167.0	-0.16087986528873444	2403.0	VT0809|1|MEMB003C|+|2403	167	positive	213
7498	169.0	4.327120780944824	2403.0	VT0809|1|MEMB003C|+|2403	169	positive	215
7499	173.0	1.005192756652832	2403.0	VT0809|1|MEMB003C|+|2403	173	positive	219
7500	177.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	177	positive	223
7501	-2226.0	1.8246206045150757	2403.0	VT0809|1|MEMB003C|+|2403	177	negative	223
7502	179.0	1.8246206045150757	2403.0	VT0809|1|MEMB003C|+|2403	179	positive	225
7503	-2224.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	179	negative	225
7504	180.0	2.189617395401001	2403.0	VT0809|1|MEMB003C|+|2403	180	positive	226
7505	181.0	-0.13231070339679718	2403.0	VT0809|1|MEMB003C|+|2403	181	positive	227
7506	183.0	0.4526517987251282	2403.0	VT0809|1|MEMB003C|+|2403	183	positive	229
7507	187.0	1.8246206045150757	2403.0	VT0809|1|MEMB003C|+|2403	187	positive	233
7508	-2216.0	-0.5156393647193909	2403.0	VT0809|1|MEMB003C|+|2403	187	negative	233
7509	188.0	2.189617395401001	2403.0	VT0809|1|MEMB003C|+|2403	188	positive	234
7510	189.0	-0.13231070339679718	2403.0	VT0809|1|MEMB003C|+|2403	189	positive	235
